Id,Label,TotalCommits,TotalIssues,TotalPullRequests,PublicRepos
6923,Yuri-M-Dias,1,0,2,84
6924,nicolasrosa,0,0,0,13
6925,IsraeLucena,10,0,0,37
6926,brunobandeirarocha,0,0,0,2
6927,dmax101,35,1,1,84
6928,jeffvfa,5,0,0,20
6929,airacarvalho,0,0,0,1
6930,lmurtinho,57,0,0,33
6931,radjene,0,0,0,2
6932,arthurboeck,78,3,34,9
6933,lu-zen,18,16,1,39
6934,yagoazedias,72,5,7,43
6935,rubensolv,91,0,0,39
6936,brunoarmanelli,1,0,0,15
6937,gosiqueira,23,3,0,26
6938,xpecex,3,0,0,19
6939,GeovaneSFT,52,1,1,8
6940,valmormn,4,0,0,7
6941,guilhermebreed,0,0,0,45
6942,owenlamont,40,44,14,38
6943,jovemexausto,0,0,0,8
6944,dsnjunior,151,14,29,14
6945,cdutr,2,0,1,63
6946,paulorabelo,105,0,6,70
6947,thiagosant,98,0,0,40
6948,ForumPlayer,1,0,0,140
6949,RasecMH,556,0,37,27
6950,Josieljcc,284,0,35,32
6951,dco1993,0,0,0,11
6952,Manomelo,4,0,0,4
6953,jakeliny,27,0,1,53
6954,mdhiego,13,0,0,15
6955,anotherchu,37,0,1,10
6956,MardSilva,4,0,1,49
6957,joaofouyer,23,0,1,16
6958,thyezoliveira,15,1,0,10
6959,FelipeSD,5,1,0,35
6960,antonioMoreira,1,0,0,12
6961,marinbarbos,32,0,0,15
6962,kelvin-dev,0,2,0,45
6963,Abgael,6,0,0,11
6964,vini-fda,356,10,13,59
6965,terezafcsousa2,0,0,0,5
6966,G5Olivieri,36,1,0,24
6967,hernanijr,19,12,0,38
6968,marcospaulor,26,0,0,34
6969,Lstark10,5,0,0,3
6970,locasmendes,66,0,0,19
6971,igormartins4,164,10,1,24
6972,thekilian,0,0,0,7
6973,felipefklopper,0,0,0,9
6974,DEV-SIU,0,0,0,7
6975,Sxigames,3,3,0,23
6976,Joaomgsa,401,0,1,96
6977,marioecn,0,0,0,5
6978,caiogeraldes,295,0,1,44
6979,vanessafsoares,5,0,0,15
6980,DaanLacerdaa,0,0,0,6
6981,guilhermebap,3,0,0,19
6982,JSombra,39,0,0,18
6983,BrendoSan,0,0,0,1
6984,nextmarte,269,0,6,42
6985,euaaron,113,21,31,46
6986,raphaelargento,37,0,0,10
6987,yaksonchan,0,0,0,2
6988,CarlosAsrc,2,0,0,35
6989,RobertRodriguesMartins,67,0,0,18
6990,Carlaile,0,0,0,1
6991,CristianoV,1821,0,59,46
6992,eduardodarocha,136,0,4,56
6993,rfdornelles,216,0,2,21
6994,jooag,80,3,7,8
6995,jairomendes,8,0,3,5
6996,WissamMelo,18,0,1,13
6997,iscarola,0,0,0,9
6998,cl1sman,10,0,1,37
6999,lemonteus,48,0,0,13
7000,lucasmarcuzo,81,0,0,34
7001,isa56,234,0,2,28
7002,DanielOrDany,7,0,2,45
7003,lfals,125,0,14,22
7004,pablo-santos21,34,0,3,13
7005,arisu-chan,0,0,0,6
7006,Nayara2311,0,0,0,0
7007,ruben-acevedo,58,0,0,38
7008,HenriqueLucasGomes,1,0,0,11
7009,DaviReisVieira,134,1,4,68
7010,MariSantos17,0,0,0,30
7011,joaovitorbraga,0,0,0,37
7012,caioguedesam,187,1,2,50
7013,gu12934,157,2,2,56
7014,johkker,36,0,2,14
7015,mpsilva17,0,0,0,8
7016,gwyddie,0,0,0,0
7017,carvalhoemn,0,0,0,1
7018,gsmelo,0,0,0,11
7019,GustavoContreiras,37,8,1,11
7020,griothe4rt,7,0,0,5
7021,yuriachermann,122,2,3,18
7022,KrulDev,0,0,0,1
7023,rodrigocarvalhodev,10,0,9,19
7024,dedekpo,46,0,0,21
7025,SamuelHenr,37,0,4,10
7026,henriquepaulalima,312,0,0,28
7027,silvesterwali,27,1,2,104
7028,andrearima,2,0,0,9
7029,arthurcrm,13,0,0,18
7030,kaiodcosta,2,0,2,4
7031,brbernardo,53,0,0,16
7032,Gaazedo,4,10,0,10
7033,SamGomes52,8,0,0,12
7034,TinyHero13,14,0,0,32
7035,TheCeloReis,0,0,0,68
7036,matheusrayol,262,0,0,15
7037,gustavoevf,38,0,0,10
7038,gilmarodp,42,0,1,14
7039,saguileran,1115,10,3,44
7040,geogubd,0,0,0,551
7041,VitorCMatias,24,1,0,24
7042,luanfonsecap,15,0,0,45
7043,joaoferrete,82,17,13,15
7044,LuckShiba,21,0,6,15
7045,renancleyson-dev,4,1,2,19
7046,marciosamuel,2,0,7,13
7047,Math-42,42,5,8,24
7048,guilhermeomt,11,0,1,45
7049,dilshankarunarathne,8284,9,31,85
7050,lingsv,45,0,12,35
7051,mrcomputer2018,201,0,0,81
7052,leobritto95,0,0,0,4
7053,danyelhenrique,0,0,0,40
7054,camoredev,54,0,2,20
7055,CleberBach,1,0,0,1
7056,felipealvessi,2,0,0,60
7057,lukkanog,277,5,31,55
7058,joycebeatriz,115,0,12,40
7059,dhiulysoares,7,0,0,10
7060,joaocasarin,33,4,8,24
7061,aguinaldo1,152,6,9,162
7062,matheus1103,44,0,0,12
7063,caio546,8,0,1,33
7064,igorroc,900,4,6,62
7065,rafaelteoresende,0,0,0,4
7066,RosaErick,111,1,6,41
7067,joaocansi,42,0,0,6
7068,VanSharine,0,0,0,21
7069,ArtMiranda,46,0,0,11
7070,YagoMascarenhas,0,0,0,6
7071,lisbao1303,0,0,0,21
7072,LuizFelipe-5,6,0,4,56
7073,laysfreitas,37,0,0,9
7074,lazaroor,0,0,0,17
7075,Hugobsan,144,0,4,25
7076,jeffrichardchemistry,26,0,0,29
7077,LeonardoCMelo,2,0,0,1
7078,MaryanneCerqueira,0,0,0,3
7079,engmecwillian,0,0,0,9
7080,marixper,0,0,0,1
7081,GuilhermeFCO,52,1,0,34
7082,theravano,0,0,0,3
7083,ziggy-data,49,2,0,49
7084,OtavioSC,163,15,11,27
7085,Grateki,8,0,0,14
7086,ptmarmello,33,0,1,35
7087,igoravila42,1,0,0,11
7088,imsomedev,0,0,0,5
7089,Gutscastro,0,0,0,6
7090,KnightCapivara,131,0,0,51
7091,joaopedrorc,24,0,8,32
7092,rbelisario,0,0,0,6
7093,vnN9x,22,0,1,15
7094,tfeliperibeiro,7,0,0,23
7095,KrisEgidio,55,0,3,20
7096,heloisacamboim,0,0,0,23
7097,GilbertoASJ,73,0,0,55
7098,caioagiani,0,12,0,49
7099,jottanovaes,60,0,0,10
7100,LucasAlt40,171,0,10,16
7101,asghar153,6,1,6,15
7102,gabriel-milhomem,41,1,1,21
7103,welinton-martins,20,0,3,16
7104,duquedotdev,35,0,0,69
7105,gabsgc,133,0,0,68
7106,jpsilvasz,0,0,0,3
7107,Awaiskhan404,69867,0,2,61
7108,gabrielmarqso,36,0,6,42
7109,evelinemg,0,0,0,11
7110,ItaloMedici,94,15,11,30
7111,ktarinads,43,0,4,12
7112,fredpaiva42,35,0,5,49
7113,DirceuSilvestre,157,0,0,21
7114,Raquelgr,0,0,0,4
7115,Fabiano-1979,32,0,0,34
7116,LucasBolela,99,0,0,41
7117,raphaeljcm,431,0,0,50
7118,UserZeca,37,0,0,15
7119,LorenaDM,0,0,0,29
7120,ramosbrp,28,0,0,40
7121,peterfritz,101,1,2,17
7122,luizcarlosdk,118,61,39,6
7123,rlBessa,20,1,0,6
7124,anaclaraarocha,6,0,0,5
7125,CharlesCreativeContent,398,0,0,76
7126,Zattrus,130,12,5,40
7127,lksventura,0,0,0,0
7128,offpepe,40,2,20,67
7129,MarcosVel,428,0,110,103
7130,jaidernunes,198,0,1,39
7131,riosi,0,0,0,36
7132,IagoAntunes,264,1,5,108
7133,OThyagoCarvalho,86,0,10,25
7134,CristinaPineda,16,0,0,62
7135,AdrianoDevastador,0,0,0,2
7136,clowjs,8,0,1,16
7137,Bheki-Freeman,14,0,5,23
7138,bexcontato,0,0,0,1
7139,Nandosts,160,3,9,22
7140,patrickasafe,95,0,0,33
7141,eriquinhos,8,0,0,5
7142,c0destep,59,8,17,21
7143,MarioGomes93,49,0,0,35
7144,TonelliMG,7,0,0,13
7145,Moc967,0,0,0,35
7146,wilsongoltara,368,0,25,21
7147,lucas-psantos,0,0,0,2
7148,karina-borges,100,0,0,39
7149,nicoscience,2,0,0,15
7150,diego-salves,136,0,3,17
7151,lillianrocha22,60,24,0,15
7152,filipesalesaraujo,14,0,0,5
7153,amenesca,64,0,2,9
7154,joaoP-santos,23,0,0,14
7155,caiofonseca49,0,0,0,3
7156,Sposigor,53,0,0,7
7157,mateusdcc,8,0,0,8
7158,thomaz7797,0,0,0,0
7159,Davi-Perdigao,238,0,0,17
7160,Julianadev,151,0,2,62
7161,maurinei-miranda,31,0,0,12
7162,moreira-gabriel,4,0,1,5
7163,dieguesmosken,402,24,28,56
7164,AlexandreDev06,13,0,0,24
7165,JoaoPedro-Ribeiro,67,0,20,6
7166,ryanjuniox,10,0,0,12
7167,vinicius-verona,129,0,2,17
7168,gabrieldasilvadev,710,0,110,6
7169,rogemushi,71,0,0,14
7170,Leonardo014,23,0,0,14
7171,matheus-j-ressurreicao,0,0,0,2
7172,Matheus-Z,0,0,0,4
7173,jefferson-pereira,0,0,0,5
7174,isacna,32,0,1,13
7175,ubiratanfilho,123,0,22,32
7176,rugieri,52,0,0,59
7177,Dedsd,0,1,0,16
7178,F1NH4WK,68,5,1,16
7179,natbandeira,4,0,0,4
7180,IgorLucasBrazz,28,0,0,12
7181,Macedo-SF,11,0,0,11
7182,lightbarbara,376,0,63,39
7183,VazFabricio,51,0,1,42
7184,patrickssantos,0,0,0,1
7185,Lovenson-noel,2,0,0,2
7186,vspessoa15,0,0,0,3
7187,caducoder,211,1,5,43
7188,unamednada,113,0,13,57
7189,pamelamonteiro,41,0,0,9
7190,jottauff,0,0,0,0
7191,ellenolv,70,27,0,33
7192,ArturDomingues,0,0,0,16
7193,ojaimeoliveira,17,0,0,10
7194,apamplona,0,0,0,1
7195,ingrid768,0,0,0,0
7196,nielsenfonseca,0,0,0,11
7197,luccapagin,28,0,0,7
7198,pvskp,110,3,12,23
7199,bbrucristina,0,0,0,1
7200,ArthurRebello,1,0,1,2
7201,felipesud,534,67,65,41
7202,devmatheusgomes,12,0,2,6
7203,Gabriel-sys-hub,106,0,4,34
7204,dventurim,0,0,0,4
7205,p3rseus1,1,0,0,11
7206,VitorMello-7,0,0,0,2
7207,AdrianDamiao,46,2,0,24
7208,Duds04,50,0,5,12
7209,rodrigogorsani,0,0,0,15
7210,elielm14,43,0,0,8
7211,pablo-cunha,20,0,0,15
7212,K034,0,0,0,2
7213,Al-Ale,0,0,0,0
7214,Rafaelb4rros,28,0,1,16
7215,luvi09,0,0,0,0
7216,nicole-brito,0,0,0,13
7217,EduardoPrando,1,0,0,10
7218,nanepifanio,22,0,0,31
7219,nasseralm,0,0,1,29
7220,nayaaguilar,4,0,0,21
7221,danilo-was,0,0,0,10
7222,Higorsrocha,0,0,0,1
7223,kauaitavora,0,0,0,0
7224,vivianecorrea,19,0,0,7
7225,enrico-vttr,0,0,0,4
7226,gabduarteb,0,0,0,0
7227,escudeiro777,35,0,0,37
7228,matheusleo,182,0,3,18
7229,Gabriel-Goes,76,0,2,8
7230,amadeusdias,129,0,0,22
7231,Nicolas-ps,1,0,0,7
7232,danielgomes92,262,1,16,43
7233,snowlzz,23,0,0,9
7234,jvsoutello,0,0,0,0
7235,gabrgcr,14,0,0,14
7236,edmolima,11,0,3,4
7237,GabiSant,0,0,0,0
7238,natan-natan,0,0,0,1
7239,Nayborges,0,0,0,0
7240,ezecs,0,0,0,0
7241,otaviorosa17,6,0,0,7
7242,Alylaxy,47,10,8,18
7243,gabrielnerys,23,0,1,16
7244,Guilherme-Jesus,257,1,12,19
7245,TauraEdu,1,0,0,64
7246,danlvr,7,0,0,15
7247,johnnyrps,9,0,1,22
7248,MonHardy,36,0,1,19
7249,VTramon,57,1,2,42
7250,Abrririto,22,0,1,4
7251,gabrielsfarias-lab,0,0,0,1
7252,ojorgewillian,0,0,0,2
7253,SamuelFLM,606,1,6,58
7254,Tgoalcantara,0,0,0,0
7255,daniellegaspar,51,4,0,13
7256,tujade,0,0,0,20
7257,Davi-Ga,647,5,4,45
7258,MelRibeiro,0,0,0,32
7259,nicholascostadev,812,9,49,88
7260,caduamorimm-dev,91,4,3,11
7261,ludmilaboaventura,0,0,0,0
7262,NellGit,0,0,0,9
7263,coutinhomarco,102,0,5,17
7264,eiketty,0,0,0,0
7265,DisturbedMoss,0,0,0,10
7266,JokyOFC,64,1,10,52
7267,an-yr,0,0,0,7
7268,gabriel2036,0,0,0,2
7269,natagrc,0,0,0,1
7270,viniciusAAferreira,35,0,0,3
7271,dougaraujo,74,0,2,11
7272,MatheusAlmeidaSobrinho,102,15,0,6
7273,FernandaScali,0,0,0,20
7274,byancaknorst,5,0,0,6
7275,EduardoTTristao,25,0,2,6
7276,PMondaini,1,0,0,7
7277,Frotas,14,1,3,8
7278,Chikuji,19,5,1,35
7279,danlucss,41,0,0,51
7280,daniolimpiof,8,0,0,11
7281,francoluisa,0,0,0,2
7282,SarahEllem,52,0,5,9
7283,xlDuarte,9,0,1,33
7284,arthocas,0,0,0,1
7285,RamonesQ,62,0,0,31
7286,andnorack,0,0,0,10
7287,Reiquem,45,1,0,8
7288,and0x00,17,1,0,7
7289,annacarollinec,0,0,0,0
7290,Roger12vb,0,0,0,0
7291,renataarruda,320,0,0,30
7292,gricar,411,0,50,40
7293,rafadori,29,0,0,3
7294,Wyller21,0,0,0,17
7295,IsaCcam,0,0,0,0
7296,Ingreedy,0,0,0,0
7297,joaomarr,7,0,1,31
7298,013dobby,0,0,0,0
7299,gustavospcosta,74,0,0,8
7300,Samuelsnv2,74,0,0,6
7301,phenr1que,0,0,0,0
7302,AndreLuizMMS,263,0,51,19
7303,Guircs,0,0,0,5
7304,rafaonsoftware,0,0,0,2
7305,melissaevelynfreitas,0,0,0,1
7306,vini013,14,0,0,9
7307,PedroVictor022,312,8,3,59
7308,IgorMacchioli,0,0,0,0
7309,niqueborges,327,0,0,8
7310,vitorllobato,20,0,0,7
7311,Emnll,4,0,0,3
7312,nymeria-42,93,0,0,20
7313,Leokto,11,0,0,5
7314,vivsgr,0,0,0,0
7315,vitorsantanna2,373,3,25,17
7316,SQgus,2,0,0,7
7317,vitorvmp,1,0,0,4
7318,mathssm,10,1,0,2
7319,hellpls,3,0,0,2
7320,raphael-rbbr,7,0,0,15
7321,Celoviola,0,0,0,0
7322,claudio-m-antonio,104,0,0,4
7323,machadocabralpedro,0,0,0,9
7324,lauragrbba,0,0,0,0
7325,beceluiz,7,2,0,28
7326,eduadz,44,0,1,10
7327,FernandaDiniz4,0,0,0,0
7328,roberto-fgv,0,0,0,0
7329,R-Takashi,88,0,0,18
7330,vhdmdls4,106,0,5,25
7331,vitorportes,74,0,5,32
7332,gaby0129,17,0,0,11
7333,Xandecous1107,0,0,0,0
7334,evyyyyy,0,0,0,0
7335,JUJULIADUARTE,0,0,0,1
7336,matretas,0,0,0,3
7337,jjgouveia,272,2,32,97
7338,jcbfp,0,0,0,0
7339,thalestav,0,1,0,10
7340,ftbinteli,22,1,0,7
7341,RenatoDourad0,310,0,2,33
7342,ay0can,0,0,0,1
7343,lissa-costab,0,0,0,0
7344,FabioFernandes748054,0,0,0,0
7345,carolximenes25,0,0,0,0
7346,nanapenelope,0,0,0,1
7347,Brunomsbsb,0,0,0,0
7348,capivaranna,0,0,0,0
7349,Alexrm86,64,1,1,50
7350,MaLorenzi,0,0,0,0
7351,Irasmenia,0,0,0,0
7352,Gabibrc,0,0,0,0
7353,guifernandesz,0,0,0,0
7354,Yumezy,0,0,0,0
7355,vittpatente,0,0,0,0
7356,SSGO2901,0,0,0,0
7357,Howniel,0,0,0,0
7358,vicruiz1103,0,0,0,0
7359,rayscosta,5,0,0,7
7360,diego-lanca,18,0,3,7
7361,isabelafs1003,0,0,0,7
7362,lucaslg22,0,0,0,1
7363,JoaoKeyck,0,0,0,1
7364,PhMoraiis,150,0,3,14
7365,SabrinaBruni28,159,0,0,27
7366,vinimorais2002,4,0,0,2
7367,YagooSN,0,0,0,0
7368,ROBERTOCONRADO,265,1,2,45
7369,julianamsm,0,0,0,1
7370,Pirapore,0,0,0,0
7371,brandao-rafael,1064,0,159,39
7372,GabrielCNbio,0,0,0,0
7373,rpc-reaper,0,0,0,0
7374,Reyard22,0,0,0,1
7375,lynsmartins,0,0,0,1
7376,ISA0501,0,0,0,0
7377,bmilioli,92,5,3,17
7378,Kiwiabacaxi,234,1,0,13
7379,vazlucas7,0,0,0,0
7380,Leckar,261,0,0,33
7381,JoaoFortunon,1,0,0,1
7382,CrustKernel,1,0,0,9
7383,Thiago1130,0,0,0,1
7384,carolfergri,0,0,0,0
7385,phothok,0,0,0,26
7386,RicardoDiasBraganholo,0,0,0,0
7387,Thiefxhunter,0,0,0,1
7388,Araujo3310,0,0,0,0
7389,djhonantanparreira,0,0,0,0
7390,federico-m-lopez,5,0,0,8
7391,yamos06,4,0,0,8
7392,GuilhermeePires,0,0,0,5
7393,olivviasmim,0,0,0,0
7394,esmeraldo17,396,0,1,34
7395,Tiago-Alves-git,145,0,1,17
7396,EllenAlmeida13,60,0,0,14
7397,luborgs,8,0,0,1
7398,bealpadilha,0,0,0,0
7399,sigma-dna,0,0,0,2
7400,RenataSalles2007,0,0,0,1
7401,leLu-BR,50,0,1,10
7402,MateusDiias,13,0,0,7
7403,lanzyn,45,0,0,9
7404,RaphaelMonteiro1991,0,0,0,0
7405,JBradachi,123,0,2,14
7406,tnleite,27,0,0,4
7407,jerrayner,1,0,0,22
7408,BiaDantas,0,0,0,1
7409,wyll-wyll-wyll,0,0,0,0
7410,Kamagori,73,0,0,12
7411,Mateusnasciment,176,2,6,112
7412,Camillyda,0,0,0,0
7413,naluhfvc,81,0,1,15
7414,caiomkt,0,0,0,0
7415,RafaelMarquesFull,21,0,0,12
7416,2ferreiraana,0,0,0,1
7417,Dhionata-n,0,0,0,13
7418,alexkbsfiap,0,0,0,3
7419,esterribeiroo,0,0,0,0
7420,teixtarcio,53,0,0,15
7421,RafaeldNMonteiro,0,0,0,0
7422,fabianatworkoski,0,0,0,0
7423,RafaelBiondi,0,0,0,0
7424,steffano-da-cruz,313,1,0,8
7425,Giulianahell,0,0,0,0
7426,dionisiozs,0,0,0,0
7427,Pauldogg90,0,0,0,0
7428,Eufrausino,4,0,0,5
7429,JosiasNogueira,1,0,0,4
7430,mateus5522,0,0,0,0
7431,Marcosmwxx,0,0,0,0
7432,aclaracout14,0,0,0,0
7433,jorgxlima,0,0,0,0
7434,gabridulol,147,0,0,6
7435,Ligia-X,0,0,0,0
7436,carollmoreirac,0,0,0,0
7437,MarceloJ1198,0,0,0,0
7438,blueothered,0,0,0,1
7439,EuMikaAndrade,0,0,0,0
7440,danilosrtech,1,0,0,3
7441,beegabi,0,0,0,0
7442,aliceLadeira,1,0,0,4
7443,Pedropaiu45,0,0,0,0
7444,alexiamaximo,0,0,0,0
7445,athiliovileladesouza,0,0,0,0
7446,ThaiseSancier,40,0,0,3
7447,Willummp,168,0,3,39
7448,Talisson11,0,0,0,0
7449,zMarcosDantas,30,0,0,5
7450,Herinelson,46,0,0,14
7451,anajucouto,0,0,0,0
7452,Myron45,0,0,0,0
7453,vitorFlavio,67,0,11,10
7454,gowithcintya,18,0,10,7
7455,melojonas,30,0,0,12
7456,Camila-Barros,8,0,0,11
7457,rodrigodosssantos,19,0,0,2
7458,AlvaroDevh,3,0,4,1
7459,Isador4,0,0,0,0
7460,viniciusmassante,0,0,0,0
7461,brunoielpo,0,0,0,0
7462,Bilalezzer,26,0,0,10
7463,HumaionKobir1,875,0,25,113
7464,migueltopworld,0,0,0,0
7465,matheudev,341,26,15,19
7466,FabioRochaPoeta,272,0,0,34
7467,JoseUFV,0,0,0,0
7468,MylenaMarins,32,0,0,5
7469,sabrinacartaxo,0,0,0,0
7470,MarcoACampos,0,0,0,0
7471,Gabriel-ecp,0,0,0,0
7472,srcbug,25,0,3,2
7473,ComputerArchitectureUFV,0,0,0,4
7474,AdrieleD,0,0,0,34
7475,1121-guo,0,0,0,1
7476,girliemac,37,0,2,104
7477,chrislgarry,0,0,0,34
7478,pedromneto97,400,0,0,50
7479,cassianomaia,0,0,0,41
7480,MarinaIOliveira,0,0,0,12
7481,murilinhoPs,307,6,1,50
7482,joaovictorgarcia10,50,0,0,24
7483,bernardxf,2,0,0,29
7484,fnoquiq,0,1,0,56
7485,luis-krupp,0,0,0,5
7486,samaravile,0,0,0,2
7487,Talles929,0,0,0,2
7488,dfop02,24,4,2,28
7489,yohantsn,22,0,7,30
7490,HakaCode,36,0,19,103
7491,MaiaraM,3,0,0,64
7492,gilmaresende,22,0,0,2
7493,douglassilvaa,46,0,0,21
7494,baydim,59,0,1,154
7495,oliveiradg,350,0,0,92
7496,amanpratapsingh9,20,0,1,104
7497,adrianojosez,126,1,4,29
7498,SuhaibRumi,51,0,0,24
7499,dakshdeepHERE,461,14,79,52
7500,izabelacborges,35,4,4,36
7501,VitorHugoOli,10,1,25,62
7502,albertoelias123,49,2,2,8
7503,DarkPalladium,0,0,0,5
7504,Teitei011,7,0,3,45
7505,hillisoncleik,0,0,0,1
7506,SpruceGabriela,79,0,13,50
7507,leo-alvarenga,93,10,9,26
7508,eduardovbe,33,0,0,9
7509,KelvinFV,1,0,2,1
7510,muelrod,0,0,0,2
7511,jenifferlaila,0,0,0,2
7512,LTaka7,0,0,0,1
7513,carvalhopedro22,42,0,0,10
7514,GABRIEL-SANCHES-V,33,5,3,7
7515,Flankerstein,36,2,2,6
7516,paulo037,33,0,1,10
7517,Victoria-Rodrigues,6,0,0,15
7518,camilacorreasouza,0,0,0,2
7519,Leonardo-Araujo-Resende,55,9,0,2
7520,Patrickeraa,31,0,0,2
7521,italloferreira27,146,0,2,6
7522,ManuelFerreira90,304,2,4,7
7523,DanMO23,43,0,0,4
7524,AFCOliveira,103,0,0,10
7525,cp-algorithms,0,0,0,2
7526,bolderflight,0,0,0,65
7527,rosariotech,0,0,0,33
7528,NatanGarcias,13,0,5,10
7529,alinebastos,57,0,0,93
7530,geidivan,0,0,0,0
7531,maykbrito,154,0,2,109
7532,Numb4r,38,1,0,53
7533,fsbmat,0,0,0,33
7534,jlucaspaixao,0,0,0,6
7535,wandellamaia,8,0,5,17
7536,mmipardini,0,0,0,4
7537,wiltonribeiro,0,0,0,34
7538,JsDaddy,0,0,0,9
7539,mathesbh,0,0,0,41
7540,Gabriel0012,3,0,1,6
7541,mateuspinto,7,0,0,57
7542,taisbsantos,5,0,0,14
7543,bjcp-brasil,0,0,0,2
7544,williamAraujos,0,0,0,1
7545,ijagjeet,13,0,3,54
7546,VinyMaker,2,0,0,4
7547,cervejaria-ambev,0,0,0,2
7548,jeannzk021,0,0,0,10
7549,rafaalberto02,84,0,3,12
7550,gilberto-code,56,0,0,11
7551,GustavoPontess,64,0,0,22
7552,amirmohammad0000,8,0,0,6
7553,MohammadRS,0,0,0,11
7554,Joaovitorsw,27,0,0,27
7555,TacianaRecruiterBrunsker,0,0,0,0
7556,NESPEDUFV,0,0,0,8
7557,jefersonmz78,0,0,0,4
7558,AlrzAmini,19,1,0,9
7559,bocchini,81,1,18,46
7560,carloscpossa,2,0,0,36
7561,danieldhsd,0,0,0,34
7562,VictorRasd,0,0,0,2
7563,durvalmarques,0,0,0,17
7564,vinicius-pousa,0,0,0,2
7565,rubens-lopes,29,1,1,21
7566,01AlessandroJP,0,0,0,0
7567,Soldy,615,23,2,347
7568,paulgureghian,17,0,0,115
7569,Benniah,0,1,0,70
7570,gustavo2892,2,0,0,74
7571,RenanBorba,171,0,0,48
7572,Ansheel9,0,0,0,34
7573,marcosogsantos,0,0,0,3
7574,XF0707,0,0,0,11
7575,MatheusWilliam31,2,0,0,45
7576,motasimbillah628,0,0,0,7
7577,ShabnamDeveloper,0,0,0,63
7578,loiane,364,0,13,350
7579,tuliofaria,32,5,6,182
7580,wesleywillians,58,0,1,66
7581,viniciusreinehr,2,0,0,12
7582,andrebaltieri,68,0,1,384
7583,diego3g,325,9,24,68
7584,kbrandl,0,0,0,0
7585,HigoRibeiro,0,0,0,55
7586,willianjusten,209,0,2,109
7587,argentinaluiz,470,0,11,238
7588,danileao,26,0,1,127
7589,luizbatanero,4,0,0,26
7590,angelogluz,17,0,0,46
7591,lucasmontano,71,0,3,33
7592,ErickWendel,240,10,15,274
7593,juliomoreira666,0,1,0,70
7594,taniarascia,41,0,0,49
7595,rafaelkalan,0,0,0,28
7596,luisguilermes,4,0,0,10
7597,lukemorales,384,1,18,37
7598,leocassioo,0,0,0,23
7599,geysonjunior,0,0,0,0
7600,htsouza,0,0,0,7
7601,luchina-gabriel,59,0,0,57
7602,pedroribeirodev,50,0,1,76
7603,tresende,684,1,10,63
7604,cobiwave,11,0,0,3
7605,flaviocouto,0,0,0,10
7606,josepholiveira,63,1,7,77
7607,viniciusestevam,1,0,0,33
7608,ViniciusTei,272,2,34,80
7609,ananeridev,171,0,5,123
7610,rodolfocoding,44,0,0,56
7611,matheuscastroweb,0,0,0,18
7612,sgtbrunner,0,0,0,27
7613,tatianaValente,0,0,0,5
7614,andersonbaldissarelli,0,0,0,25
7615,henriquepalhares,0,0,0,4
7616,belapferreira,93,0,1,25
7617,saulo775,25,0,2,54
7618,inaerosa,199,0,2,22
7619,cunhafilipe,51,0,0,10
7620,trajanovinicius,178,0,0,30
7621,goulartcarl,0,0,0,0
7622,priva-club,0,0,0,0
7623,CaioCezarMagalhaes,8,0,1,2
7624,AYIDouble,108,0,1,61
7625,shaykhullinsergey,0,0,0,23
7626,vaimalaviya1233,53,0,4,786
7627,Luis-Viana,0,0,0,0
7628,tcharlesfr,120,0,0,11
7629,Heins1993,0,0,0,0
7630,simsimient1,212,17,2,74
7631,gooddavvy,161,15,6,19
7632,LucasBraganca,13,0,0,12
7633,cacauvicosa,7,0,0,19
7634,ricardosc12,354,0,0,38
7635,lesc-ufv,0,0,0,36
7636,viniciusfernansilva,7,0,0,7
7637,oc-ufv,0,0,0,0
7638,Marcos-UFV,40,1,0,2
7639,Vith-MCB,222,0,0,28
7640,br-api,0,0,0,1
7641,inflametechnology,0,0,0,2
7642,SoftwareEngineer0,19,2,0,151
7643,YeshwanthKM,0,0,0,50
7644,aditineemkar,0,0,0,137
7645,hacker8853,0,0,0,22
7646,ivanagac,0,0,0,0
7647,andrelugomes,4,2,0,65
7648,okfn-brasil,0,0,0,112
7649,laylacomparin,1,0,0,13
7650,arnaldog12,147,0,0,34
7651,jtemporal,31,4,52,120
7652,leportella,30,0,1,82
7653,wyattowalsh,300,2,0,27
7654,PyLadiesBH,0,0,0,1
7655,letpires,65,0,0,35
7656,dsacademybr,1,0,0,4
7657,SartMorgs,12,0,0,29
7658,inaborges,10,0,0,55
7659,JulianaGuama,0,0,0,19
7660,juditecypreste,172,0,3,29
7661,morganrmarie,0,0,0,9
7662,karinnecristina,1,0,0,23
7663,trevineju,240,138,79,20
7664,Fariles,2,0,0,10
7665,ph-andrade,60,0,0,11
7666,nsfoliveira,18,0,0,25
7667,aigirlsbr,0,0,0,11
7668,daianeklein,189,0,0,52
7669,beatrizmaiads,0,0,0,14
7670,magaleotti,0,0,0,1
7671,DataTalksClub,0,0,0,19
7672,mulheresemdados,1,0,0,7
7673,Luana-S-Souza,2,0,0,3
7674,nataliagcarvalho,2,0,0,15
7675,ebnhxcode,11,0,0,125
7676,sadyosnac,0,0,0,3
7677,MarcosAnjos,177,26,4,41
7678,Rodcbatista,0,0,0,4
7679,rodrigo-segui,1,0,0,33
7680,aabreusilva,8,0,0,14
7681,sarahsoaressilva,119,0,0,19
7682,joaoow,151,0,0,133
7683,chandrasantos,184,13,0,12
7684,Amoussou2022,0,0,0,0
